	s1	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s2	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s3	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s4	s40	s41	s42	s43	s44	s45	s46	s47	s48	s5	s6	s7	s8	s9
K02775	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4144992295839754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.196	0.0	0.0
K10541	0.0	0.13	0.0	0.0	0.0	0.15202702702702703	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.15202702702702703
K02472	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.15
K02190	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
K02800	0.0	0.2349122807017544	0.0	0.0	0.0	0.16013513513513514	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.1480893682588598	0.0	0.0	0.1413917525773196	0.0	0.0	0.0	0.0	0.2349122807017544	0.0	0.0	0.0	0.0	0.2349122807017544	0.0	0.22400000000000003	0.0	0.16013513513513514
K00703	0.0	0.13	0.29	0.0	0.0	0.16013513513513514	0.54	0.15	0.0	0.0	0.0	0.1	0.0	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.33	0.0	0.0	0.15	0.0	0.0	0.6000000000000001	0.0	0.14	0.18	0.16	0.132680412371134	0.18	0.0	0.0	0.29	0.13	0.2	0.18	0.0	0.0	0.13	0.18	0.14	0.29	0.16013513513513514
K02744	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.15
K01194	0.0	0.26	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.2	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.2789214175654854	0.0	0.21333333333333332	0.258659793814433	0.0	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.26	0.0	0.14	0.0	0.0
K03148	0.0	0.13	0.0	0.0	0.0	0.15202702702702703	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.16	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.15202702702702703
K01629	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.0
K06131	0.0	0.23263157894736844	0.6322	0.0	0.0	0.15202702702702703	0.27	0.27	0.0	0.0	0.09	0.48556430446194226	0.23	0.0	0.21428571428571427	0.0	0.0	0.0	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.0	0.0	0.25788906009244994	0.25657142857142856	0.0	0.22716494845360827	0.25657142857142856	0.0	0.0	0.6322	0.23263157894736844	0.0	0.25657142857142856	0.10666666666666666	0.0	0.23263157894736844	0.25657142857142856	0.168	0.6322	0.15202702702702703
K01753	0.0	0.13	0.0	0.0	0.0	0.16013513513513514	0.0	0.15	0.0	0.0	0.11	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.15	0.0	0.2	0.0	0.0	0.15	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.08444444444444445	0.0	0.13	0.0	0.14	0.0	0.16013513513513514
K01661	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.25	0.0	0.13	0.2	0.0	0.0	0.25	0.13	0.0	0.14	0.0	0.15
K02535	0.0	0.13228070175438597	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.33	0.0	0.15	0.15	0.2	0.0	0.0	0.15	0.14	0.18	0.16	0.1320103092783505	0.18	0.0	0.0	0.29	0.13228070175438597	0.0	0.18	0.0	0.0	0.13228070175438597	0.18	0.14	0.29	0.15
K01893	0.0	0.13	0.29	0.0	0.0	0.15	0.0	0.15	0.17	0.17	0.09	0.1	0.0	0.0	0.15	0.0	0.0	0.2	0.0	0.0	0.0	0.15	0.0	0.17	0.0	0.15	0.0	0.0	0.4	0.0	0.14	0.0	0.16	0.1306701030927835	0.0	0.0	0.25	0.29	0.13	0.2	0.0	0.08	0.25	0.13	0.0	0.14	0.29	0.15
K03399	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
K00033	0.0	0.26456140350877194	0.58	0.0	0.0	0.2939189189189189	0.72	0.3	0.34811671087533164	0.34811671087533164	0.0	0.39094488188976384	0.5141176470588236	0.0	0.4214285714285714	1.0	0.0	0.3888888888888889	0.0	0.0	0.0	0.4214285714285714	0.0	0.34811671087533164	0.0	0.4214285714285714	0.0	0.9	0.0	0.3	0.2793528505392912	0.26914285714285713	0.3413333333333333	0.258659793814433	0.26914285714285713	1.6735632183908047	0.9	0.58	0.26456140350877194	0.8	0.26914285714285713	0.12444444444444445	0.9	0.26456140350877194	0.26914285714285713	0.28	0.58	0.2939189189189189
K10441	0.0	0.3740350877192983	0.0	0.0	0.0	0.4155405405405405	1.35	0.3	0.0	0.0	0.0	0.0	1.9211764705882355	0.0	0.48214285714285715	0.0	0.2	0.0	0.0	0.0	0.0	0.48214285714285715	0.0	0.0	0.0	0.48214285714285715	0.0	0.0	0.0	0.0	0.14	0.30857142857142855	0.0	0.28077319587628863	0.30857142857142855	0.0	0.0	0.0	0.3740350877192983	0.0	0.30857142857142855	0.0	0.0	0.3740350877192983	0.30857142857142855	0.25200000000000006	0.0	0.4155405405405405
K02044	0.0	0.13228070175438597	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.1	0.1	0.3517647058823529	0.0	0.15	0.0	0.6444444444444445	0.2	0.0	0.7192	0.0	0.15	0.5827659574468086	0.17	0.0	0.15	0.6000000000000001	0.0	0.0	0.15	0.0	0.2394285714285714	0.0	0.13	0.2394285714285714	0.52	0.25	0.29	0.13228070175438597	0.2	0.2394285714285714	0.0	0.25	0.13228070175438597	0.2394285714285714	0.14	0.29	0.15
K00847	0.0	0.3785964912280702	0.29	0.0	0.0	0.31013513513513513	0.27	0.44999999999999996	0.17090185676392575	0.17090185676392575	0.15999999999999998	0.1	0.28411764705882353	0.0	0.26785714285714285	0.0	0.26666666666666666	0.21111111111111114	0.0	0.0	0.0	0.26785714285714285	0.33702127659574466	0.17090185676392575	0.0	0.26785714285714285	0.2	0.0	0.4	0.15	0.2774114021571649	0.18	0.20266666666666666	0.29350515463917526	0.18	0.7112643678160919	0.25	0.29	0.3785964912280702	0.35000000000000003	0.18	0.08	0.25	0.3785964912280702	0.18	0.29400000000000004	0.29	0.31013513513513513
K00673	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15357142857142855	0.0	0.0	0.2388888888888889	0.0	0.806	0.0	0.15357142857142855	0.0	0.0	0.21818181818181817	0.15357142857142855	0.6000000000000001	0.0	0.0	0.39999999999999997	0.14	0.47971428571428565	0.16	0.13	0.47971428571428565	0.0	0.0	0.0	0.13	0.0	0.47971428571428565	0.0	0.0	0.13	0.47971428571428565	0.14	0.0	0.15
K07689	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.2	0.0	0.0	0.15	0.14	0.0	0.16	0.1306701030927835	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.15
K07793	0.0	0.1436842105263158	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.21557142857142855	0.0	0.13	0.21557142857142855	0.0	0.0	0.0	0.1436842105263158	0.0	0.21557142857142855	0.0	0.0	0.1436842105263158	0.21557142857142855	0.0	0.0	0.15
K04565	0.0	0.13	0.58	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.1	0.23	0.0	0.15357142857142855	0.0	0.0	0.2	0.0	0.0	0.0	0.15357142857142855	0.33	0.0	0.15	0.15357142857142855	0.0	0.45	0.4	0.15	0.153482280431433	0.0	0.0	0.13	0.0	0.0	0.0	0.58	0.13	0.0	0.0	0.08	0.0	0.13	0.0	0.0	0.58	0.15
K02424	0.0	0.13	0.0	0.0	0.0	0.15	0.27	0.3	0.0	0.0	0.0	0.10813648293963254	0.4464705882352941	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.237	0.0	0.14072164948453608	0.237	0.0	0.25	0.0	0.13	0.0	0.237	0.1511111111111111	0.25	0.13	0.237	0.15400000000000003	0.0	0.15
K05778	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
K10439	0.0	0.36947368421052634	0.0	0.0	0.0	0.522972972972973	1.5300000000000002	0.3	0.0	0.0	0.0	0.0	1.7994117647058823	0.0	0.6928571428571427	0.0	0.2	0.0	0.0	0.0	0.0	0.6928571428571427	0.0	0.0	0.0	0.6928571428571427	0.0	0.0	0.0	0.0	0.14	0.4212857142857143	0.0	0.28412371134020614	0.4212857142857143	0.0	0.0	0.0	0.36947368421052634	0.0	0.4212857142857143	0.08888888888888889	0.0	0.36947368421052634	0.4212857142857143	0.28	0.0	0.522972972972973
K07642	0.0	0.13	0.29	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.33	0.0	0.15	0.15	0.2	0.0	0.0	0.15	0.14	0.0	0.16	0.13	0.0	0.0	0.0	0.29	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.29	0.15
K02388	0.0	0.20982456140350877	0.3016	0.0	0.0	0.15	0.54	0.27	0.0	0.0	0.09	0.1	0.23	0.0	0.16785714285714284	0.0	0.26666666666666666	0.2	0.0	0.31	0.0	0.16785714285714284	0.33	0.0	0.0	0.16785714285714284	0.2	0.0	0.0	0.15	0.14	0.19399999999999998	0.192	0.15814432989690722	0.19399999999999998	0.0	0.0	0.3016	0.20982456140350877	0.0	0.19399999999999998	0.08	0.0	0.20982456140350877	0.19399999999999998	0.14	0.3016	0.15
K00127	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.18	0.0	0.1306701030927835	0.18	0.0	0.0	0.0	0.13	0.0	0.18	0.0	0.0	0.13	0.18	0.14	0.0	0.15
K00450	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
K00880	0.0	0.13	0.0	0.0	0.0	0.19256756756756757	0.0	0.15	0.0	0.0	0.0	0.0	0.3382352941176471	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.19256756756756757
K11070	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.1306701030927835	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.09333333333333334	0.0	0.13	0.0	0.0	0.0	0.15
K01029	0.0	0.13	0.29	0.0	0.0	0.15	0.27	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.5	0.2	0.2	0.0	0.0	0.0	0.0	0.33	0.0	0.15714285714285714	0.0	0.30000000000000004	0.45	0.4	0.15	0.0	0.181	0.0	0.0	0.181	0.52	0.0	0.29	0.13	0.0	0.181	0.08	0.0	0.13	0.181	0.0	0.29	0.15
K02010	0.0	0.2394736842105263	0.0	0.0	0.0	0.4175675675675676	1.8000000000000003	0.48	0.0	0.0	0.16999999999999998	0.13123359580052493	1.0552941176470587	0.0	0.24285714285714285	0.0	0.33333333333333337	0.2	0.0	0.4898	0.0	0.24285714285714285	0.8846808510638299	0.0	0.15	0.24285714285714285	0.2	0.0	0.0	0.25	0.0	0.2904285714285714	0.256	0.2171134020618557	0.2904285714285714	0.0	0.0	0.0	0.2394736842105263	0.0	0.2904285714285714	0.2222222222222222	0.0	0.2394736842105263	0.2904285714285714	0.5040000000000001	0.0	0.4175675675675676
K01077	0.0	0.13	0.45239999999999997	0.0	0.0	0.2554054054054054	0.27	0.15	0.17	0.17	0.09	0.1851706036745407	0.0	0.0	0.15	0.0	0.0	0.36111111111111116	0.0	0.0	0.0	0.15	0.0	0.17	0.0	0.15	0.2	0.0	0.0	0.0	0.0	0.0	0.16	0.13	0.0	0.0	0.0	0.45239999999999997	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.45239999999999997	0.2554054054054054
K10857	0.0	0.13228070175438597	0.0	0.0	0.0	0.15202702702702703	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.17500000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.17500000000000002	0.0	0.0	0.23506493506493506	0.17500000000000002	0.0	0.0	0.0	0.0	0.14	0.0	0.16	0.13670103092783506	0.0	0.0	0.0	0.0	0.13228070175438597	0.0	0.0	0.0	0.0	0.13228070175438597	0.0	0.168	0.0	0.15202702702702703
K03081	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.15
K02560	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.1306701030927835	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.15
K08289	0.0	0.13	0.29	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.31	0.0	0.15	0.33	0.0	0.15	0.15	0.2	0.0	0.0	0.0	0.14	0.18	0.16	0.13	0.18	0.0	0.0	0.29	0.13	0.0	0.18	0.0	0.0	0.13	0.18	0.14	0.29	0.15
K09811	0.0	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.09	0.1	0.23	0.0	0.15714285714285714	0.0	0.2	0.0	0.0	0.31	0.0	0.15714285714285714	0.33	0.0	0.0	0.15714285714285714	0.2	0.0	0.0	0.15	0.14	0.18	0.0	0.13	0.18	0.0	0.0	0.29	0.13	0.2	0.18	0.09333333333333334	0.0	0.13	0.18	0.14	0.29	0.15
K07675	0.0	0.24403508771929827	0.0	0.0	0.0	0.22905405405405405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.24403508771929827	0.0	0.0	0.0	0.0	0.24403508771929827	0.0	0.0	0.0	0.22905405405405405
K02412	0.0	0.20982456140350877	0.3016	0.0	0.0	0.15	0.27	0.24	0.0	0.0	0.09	0.1	0.23	0.0	0.16785714285714284	0.0	0.26666666666666666	0.2	0.0	0.31	0.0	0.16785714285714284	0.33	0.0	0.0	0.16785714285714284	0.2	0.0	0.0	0.15	0.14	0.19	0.192	0.1568041237113402	0.19	0.0	0.0	0.3016	0.20982456140350877	0.0	0.19	0.08	0.0	0.20982456140350877	0.19	0.14	0.3016	0.15
K08680	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.15
K02567	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
K01835	0.0	0.13	0.0	0.0	0.0	0.17027027027027025	0.27	0.15	0.1730061892130858	0.1730061892130858	0.09	0.10446194225721786	0.23	0.0	0.15	0.0	0.0	0.2	0.0	0.0	0.0	0.15	0.33	0.1730061892130858	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.18	0.16	0.1320103092783505	0.18	0.52	0.25	0.0	0.13	0.0	0.18	0.08	0.25	0.13	0.18	0.14	0.0	0.17027027027027025
K06445	0.0	0.13	0.29	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.2	0.0	0.4588	0.0	0.15	0.33	0.0	0.15	0.15	0.2	0.0	0.0	0.15	0.14	0.204	0.16	0.13	0.204	0.0	0.0	0.29	0.13	0.0	0.204	0.0	0.0	0.13	0.204	0.14	0.29	0.15
K09471	0.0	0.13	0.0	0.0	0.0	0.35067567567567565	0.54	0.0	0.0	0.0	0.0	0.0	0.3517647058823529	0.0	0.15714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.15714285714285714	0.0	0.0	0.0	0.15714285714285714	0.0	0.0	0.0	0.0	0.14	0.34685714285714286	0.0	0.0	0.34685714285714286	0.0	0.0	0.0	0.13	0.0	0.34685714285714286	0.0	0.0	0.13	0.34685714285714286	0.14	0.0	0.35067567567567565
K00610	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.1306701030927835	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.15
K02002	0.0	0.13	0.0	0.0	0.0	0.19256756756756757	0.99	0.24	0.0	0.0	0.29	0.1	0.9335294117647058	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.6499999999999999	0.14	1.1832857142857143	0.0	0.13402061855670103	1.1832857142857143	0.0	0.25	0.0	0.13	0.2	1.1832857142857143	0.12	0.25	0.13	1.1832857142857143	0.266	0.0	0.19256756756756757
K01821	0.0	0.15280701754385967	0.0	0.0	0.0	0.17229729729729729	0.72	0.21	0.0	0.0	0.2	0.13097112860892388	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.17623711340206186	0.0	0.0	0.25	0.0	0.15280701754385967	0.2	0.0	0.0	0.25	0.15280701754385967	0.0	0.23800000000000002	0.0	0.17229729729729729
K00853	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.0	0.0
K00244	0.0	0.13456140350877194	0.0	0.0	0.0	0.15608108108108107	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.25396907216494846	0.0	0.0	0.0	0.0	0.13456140350877194	0.0	0.0	0.0	0.0	0.13456140350877194	0.0	0.42000000000000004	0.0	0.15608108108108107
K00068	0.0	0.24403508771929827	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14021571648690295	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.24403508771929827	0.0	0.0	0.0	0.0	0.24403508771929827	0.0	0.14	0.0	0.15
K03426	0.0	0.13	0.3016	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.0	0.0	0.16428571428571428	0.15	0.2	0.0	0.0	0.15	0.14	0.18	0.16	0.13	0.18	0.52	0.0	0.3016	0.13	0.0	0.18	0.0	0.0	0.13	0.18	0.14	0.3016	0.15
K02747	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.15
K02300	0.0	0.13228070175438597	0.5451999999999999	0.0	0.0	0.15	0.36	0.15	0.0	0.0	0.0	0.1	0.32470588235294123	0.0	0.15	0.0	0.2	0.2	0.0	0.0	0.0	0.15	0.33	0.0	0.15	0.15	0.0	0.0	0.0	0.15	0.14	0.18585714285714286	0.16	0.1306701030927835	0.18585714285714286	0.0	0.0	0.5451999999999999	0.13228070175438597	0.0	0.18585714285714286	0.08888888888888889	0.0	0.13228070175438597	0.18585714285714286	0.14	0.5451999999999999	0.15
K02770	0.0	0.3307017543859649	0.29	0.0	0.0	0.15608108108108107	0.0	0.24	0.3100884173297967	0.3100884173297967	0.0	0.13241469816272966	0.0	0.0	0.39285714285714285	0.0	0.2	0.0	0.0	0.0	0.0	0.39285714285714285	0.0	0.3100884173297967	0.15	0.39285714285714285	0.0	0.0	0.0	0.15	0.40187981510015414	0.18	0.23466666666666666	0.20840206185567012	0.18	0.52	0.25	0.29	0.3307017543859649	0.35000000000000003	0.18	0.08	0.25	0.3307017543859649	0.18	0.15400000000000003	0.29	0.15608108108108107
K01460	0.0	0.25087719298245614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27956856702619415	0.0	0.0	0.2224742268041237	0.0	0.0	0.0	0.0	0.25087719298245614	0.0	0.0	0.0	0.0	0.25087719298245614	0.0	0.0	0.0	0.0
K01087	0.0	0.13	0.29	0.0	0.0	0.0	0.27	0.15	0.0	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.33	0.0	0.15	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.16	0.13	0.0	0.52	0.0	0.29	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.14	0.29	0.0
K02362	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.18	0.0	0.13	0.18	0.0	0.0	0.0	0.13	0.0	0.18	0.0	0.0	0.13	0.18	0.0	0.0	0.0
