	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48
DADPKIN-RXN	0.19	0.10170603674540682	0.33	0.1306701030927835	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.1703006189213086	0.1703006189213086	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.1703006189213086	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.0	0.18	0.08	0.25
RXN-10059	0.2923076923076923	0.0	0.33	0.2325257731958763	0.1892982456140351	0.381	0.29400000000000004	0.5683999999999999	0.1945945945945946	0.1892982456140351	0.5683999999999999	0.0	0.0	0.1945945945945946	0.27	0.24	0.0	0.0	0.0	0.23	0.0	0.26071428571428573	0.0	0.2	0.2	0.0	0.42160000000000003	0.0	0.26071428571428573	0.0	0.287012987012987	0.26071428571428573	0.2	0.0	0.0	0.3	0.14	0.381	0.23466666666666666	0.381	0.0	0.0	0.5683999999999999	0.1892982456140351	0.0	0.381	0.0	0.0
RXN0-2145	0.19	0.11141732283464567	0.33702127659574466	0.1929896907216495	0.24175438596491228	0.2304285714285714	0.14	0.2958	0.17635135135135135	0.24175438596491228	0.2958	0.0	0.0	0.17635135135135135	0.6300000000000001	0.36	0.18698496905393458	0.18698496905393458	0.18	0.48705882352941177	0.0	0.1714285714285714	1.0	0.5777777777777778	0.2	0.0	0.3596	0.0	0.1714285714285714	0.18698496905393458	0.15	0.1714285714285714	0.4	1.2	1.1	0.19999999999999998	0.15067796610169493	0.2304285714285714	0.18133333333333332	0.2304285714285714	0.0	0.3	0.2958	0.24175438596491228	0.35000000000000003	0.2304285714285714	0.16	0.3
RXN0-5224	0.2776923076923077	0.20275590551181102	0.45638297872340433	0.3745876288659794	0.31929824561403514	0.49999999999999994	0.406	0.29	0.533108108108108	0.31929824561403514	0.29	0.0	0.0	0.533108108108108	0.36	0.24	0.0	0.0	0.1	0.3788235294117647	0.0	0.4214285714285714	1.0	0.48888888888888893	0.2	0.0	0.31	0.0	0.4214285714285714	0.0	0.2785714285714286	0.4214285714285714	0.4	0.85	0.4	0.3	0.15035439137134055	0.49999999999999994	0.4906666666666667	0.49999999999999994	0.5558620689655173	0.25	0.29	0.31929824561403514	0.0	0.49999999999999994	0.08	0.25
PSERTRANSAMPYR-RXN	0.19	0.1	0.33	0.13938144329896907	0.13	0.18785714285714286	0.23800000000000002	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.24	0.0	0.0	0.09	0.23	0.0	0.15714285714285714	0.5	0.2	0.2	0.0	0.31	0.0	0.15714285714285714	0.0	0.15	0.15714285714285714	0.2	0.45	0.4	0.15	0.14	0.18785714285714286	0.18133333333333332	0.18785714285714286	0.52	0.25	0.29	0.13	0.2	0.18785714285714286	0.0	0.25
RXN-15123	0.2776923076923077	0.0	0.0	0.14407216494845362	0.2394736842105263	0.0	0.14	0.0	0.15202702702702703	0.2394736842105263	0.0	0.0	0.0	0.15202702702702703	0.45000000000000007	0.0	0.0	0.0	0.0	0.0	0.0	0.22857142857142854	0.0	0.0	0.0	0.0	0.0	0.0	0.22857142857142854	0.0	0.0	0.22857142857142854	0.0	0.5	0.0	0.0	0.14021571648690295	0.0	0.22399999999999998	0.0	0.0	0.0	0.0	0.2394736842105263	0.0	0.0	0.0	0.0
ARGDECARBOX-RXN	0.2192307692307692	0.0	0.0	0.13134020618556702	0.24859649122807018	0.3072857142857143	0.18200000000000002	0.0	0.1885135135135135	0.24859649122807018	0.0	0.0	0.0	0.1885135135135135	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.15714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.15714285714285714	0.0	0.0	0.15714285714285714	0.2	0.5	0.0	0.0	0.2781664098613251	0.3072857142857143	0.16	0.3072857142857143	0.0	0.0	0.0	0.24859649122807018	0.0	0.3072857142857143	0.0	0.0
RXN0-1461	0.19	0.0	0.33	0.1306701030927835	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.0	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.0	0.0	0.29	0.13	0.0	0.18	0.0	0.0
GLUCUROISOM-RXN	0.20461538461538462	0.0	0.0	0.15077319587628868	0.14824561403508774	0.0	0.14	0.0	0.15405405405405403	0.14824561403508774	0.0	0.0	0.0	0.15405405405405403	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.16785714285714284	0.0	0.0	0.0	0.0	0.0	0.0	0.16785714285714284	0.0	0.0	0.16785714285714284	0.0	0.5	0.0	0.0	0.14097072419106318	0.0	0.0	0.0	0.0	0.0	0.0	0.14824561403508774	0.0	0.0	0.0	0.0
PHOSGLYPHOS-RXN	0.19	0.1	0.33	0.1306701030927835	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.1701503094606543	0.1701503094606543	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.1701503094606543	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.08	0.25
RXN-16626	0.76	0.7767716535433071	3.054255319148936	0.3357216494845361	0.23035087719298245	1.4774285714285713	0.784	1.9603999999999997	1.066216216216216	0.23035087719298245	1.9603999999999997	0.0	0.0	1.066216216216216	3.3300000000000005	0.84	0.4107957559681698	0.4107957559681698	0.6399999999999999	2.3405882352941174	0.0	0.6107142857142857	1.0	2.555555555555556	0.38333333333333336	0.0	1.2648	0.0	0.6107142857142857	0.4107957559681698	0.6584415584415584	0.6107142857142857	0.5	1.8	1.2000000000000002	0.7999999999999999	0.14215716486902927	1.4774285714285713	0.5226666666666666	1.4774285714285713	1.9245977011494255	0.6	1.9603999999999997	0.23035087719298245	0.7000000000000001	1.4774285714285713	0.6444444444444445	0.6
ALCOHOL-DEHYDROG-RXN	0.20461538461538462	0.4429133858267717	1.0882978723404257	0.4804639175257732	0.5268421052631579	0.5261428571428571	0.462	0.6206	0.46418918918918917	0.5268421052631579	0.6206	0.0	0.0	0.46418918918918917	1.71	0.69	0.46129973474801067	0.46129973474801067	0.29	0.9064705882352943	0.0	0.525	0.5	0.6000000000000001	0.20555555555555555	0.0	0.8742	0.0	0.525	0.46129973474801067	0.4785714285714286	0.525	0.30000000000000004	0.0	0.0	0.44999999999999996	0.445562403697997	0.5261428571428571	0.5226666666666666	0.5261428571428571	1.3388505747126438	0.5	0.6206	0.5268421052631579	0.5	0.5261428571428571	0.2177777777777778	0.5
NAD-KIN-RXN	0.19	0.19501312335958007	0.33	0.1306701030927835	0.13	0.18	0.14	0.3016	0.15202702702702703	0.13	0.3016	0.0	0.0	0.15202702702702703	0.27	0.15	0.17405835543766582	0.17405835543766582	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17405835543766582	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.18133333333333332	0.18	0.52	0.25	0.3016	0.13	0.2	0.18	0.16	0.25
RXN-16630	0.76	0.7767716535433071	3.054255319148936	0.3357216494845361	0.23035087719298245	1.4774285714285713	0.784	1.9603999999999997	1.066216216216216	0.23035087719298245	1.9603999999999997	0.0	0.0	1.066216216216216	3.3300000000000005	0.84	0.4107957559681698	0.4107957559681698	0.6399999999999999	2.3405882352941174	0.0	0.6107142857142857	1.0	2.555555555555556	0.38333333333333336	0.0	1.2648	0.0	0.6107142857142857	0.4107957559681698	0.6584415584415584	0.6107142857142857	0.5	1.8	1.2000000000000002	0.7999999999999999	0.14215716486902927	1.4774285714285713	0.5226666666666666	1.4774285714285713	1.9245977011494255	0.6	1.9603999999999997	0.23035087719298245	0.7000000000000001	1.4774285714285713	0.6444444444444445	0.6
ARGINASE-RXN	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.3.1.180-RXN	0.76	0.22532808398950133	0.0	0.16216494845360827	0.13	0.3241428571428571	0.29400000000000004	0.0	0.3344594594594595	0.13	0.0	0.0	0.0	0.3344594594594595	0.27	0.24	0.0	0.0	0.16999999999999998	0.0	0.0	0.15	0.0	0.24444444444444446	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.2	1.4500000000000002	0.0	0.0	0.14	0.3241428571428571	0.22399999999999998	0.3241428571428571	0.0	0.5	0.0	0.13	0.2	0.3241428571428571	0.28	0.5
PMPOXI-RXN	0.2192307692307692	0.0	0.33	0.1306701030927835	0.13	0.244	0.14	0.29	0.15810810810810808	0.13	0.29	0.0	0.0	0.15810810810810808	0.36	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.0	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.244	0.16	0.244	0.52	0.0	0.29	0.13	0.0	0.244	0.0	0.0
THIAMIN-PYROPHOSPHOKINASE-RXN	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25
RXN-9539	0.2923076923076923	0.0	0.33	0.2325257731958763	0.1892982456140351	0.381	0.29400000000000004	0.5683999999999999	0.1945945945945946	0.1892982456140351	0.5683999999999999	0.0	0.0	0.1945945945945946	0.27	0.24	0.0	0.0	0.0	0.23	0.0	0.26071428571428573	0.0	0.2	0.2	0.0	0.42160000000000003	0.0	0.26071428571428573	0.0	0.287012987012987	0.26071428571428573	0.2	0.0	0.0	0.3	0.14	0.381	0.23466666666666666	0.381	0.0	0.0	0.5683999999999999	0.1892982456140351	0.0	0.381	0.0	0.0
DIHYDROFOLATESYNTH-RXN	0.19	0.1	0.0	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.18	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.0	0.15	0.2	0.45	0.0	0.15	0.14	0.18	0.20266666666666666	0.18	0.0	0.6	0.29	0.13	0.2	0.18	0.08	0.6
RXN-12613	0.19	0.17742782152230974	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.17	0.17	0.0	0.3517647058823529	0.0	0.0	0.0	0.22222222222222224	0.0	0.0	0.31	0.0	0.0	0.17	0.15	0.0	0.2	0.0	0.0	0.19999999999999998	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.2	0.0	0.08	0.3
NACGLCTRANS-RXN	0.19	0.22939632545931762	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.1288888888888889	0.25
NMNAMIDOHYDRO-RXN	0.24846153846153846	0.1	0.35106382978723405	0.13134020618556702	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.0	0.25	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.7351724137931035	0.0	0.29	0.13	0.0	0.18	0.08	0.0
DEOXYINOPHOSPHOR-RXN	0.19	0.0	0.0	0.13134020618556702	0.2212280701754386	0.0	0.14	0.0	0.15	0.2212280701754386	0.0	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.45	0.0	0.0	0.14	0.0	0.16	0.0	0.0	0.0	0.0	0.2212280701754386	0.0	0.0	0.0	0.0
RXN-16627	0.3507692307692308	0.19973753280839895	0.33	0.26	0.26	0.36014285714285715	0.28	0.5683999999999999	0.4378378378378378	0.26	0.5683999999999999	0.0	0.0	0.4378378378378378	0.81	0.3	0.1716534040671972	0.1716534040671972	0.15	0.46	0.0	0.2928571428571428	0.5	0.37777777777777777	0.3388888888888889	0.0	0.527	0.0	0.2928571428571428	0.1716534040671972	0.0	0.2928571428571428	0.4	0.9500000000000001	0.7000000000000001	0.3	0.27967642526964565	0.36014285714285715	0.3413333333333333	0.36014285714285715	0.0	0.5	0.5683999999999999	0.26	0.4	0.36014285714285715	0.08444444444444445	0.5
RXN-14971	0.6576923076923077	0.17388451443569555	0.6038297872340426	0.2579896907216495	0.26	0.35714285714285715	0.28	0.58	0.2756756756756757	0.26	0.58	0.0	0.0	0.2756756756756757	0.54	0.3	0.33699381078691426	0.33699381078691426	0.18	0.46	0.0	0.3	1.0	0.48888888888888893	0.31666666666666665	0.0	0.589	0.0	0.3	0.33699381078691426	0.2948051948051948	0.3	0.4	0.9	0.8	0.35000000000000003	0.2790292758089369	0.35714285714285715	0.32	0.35714285714285715	1.2790804597701149	0.0	0.58	0.26	0.0	0.35714285714285715	0.17777777777777778	0.0
RXN-1623	0.3653846153846154	0.18766404199475067	0.7021276595744681	0.1306701030927835	0.13	0.4597142857142857	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.54	0.15	0.1730061892130858	0.1730061892130858	0.09	0.46	0.0	0.15	1.0	0.46666666666666673	0.2	0.0	0.7502	0.0	0.15	0.1730061892130858	0.15	0.15	0.2	0.75	0.7000000000000001	0.15	0.14	0.4597142857142857	0.16	0.4597142857142857	1.0758620689655174	0.35	0.29	0.13	0.2	0.4597142857142857	0.08	0.35
PEPDEPHOS-RXN	0.19	0.17506561679790028	0.0	0.26268041237113404	0.26	0.3064285714285714	0.28	0.0	0.31216216216216214	0.26	0.0	0.0	0.0	0.31216216216216214	0.27	0.3	0.0	0.0	0.09	0.0	0.0	0.3	0.0	0.3111111111111111	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.3	0.4	0.55	0.0	0.0	0.27956856702619415	0.3064285714285714	0.3413333333333333	0.3064285714285714	0.0	0.25	0.0	0.26	0.30000000000000004	0.3064285714285714	0.08	0.25
LUMAZINESYN-RXN	0.19	0.10196850393700788	0.5827659574468086	0.13469072164948456	0.13	0.30357142857142855	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.45000000000000007	0.15	0.17090185676392575	0.17090185676392575	0.09	0.46	0.0	0.2857142857142857	0.5	0.2	0.2	0.0	0.31	0.0	0.2857142857142857	0.17090185676392575	0.15	0.2857142857142857	0.4	0.45	0.4	0.15	0.14	0.30357142857142855	0.17066666666666666	0.30357142857142855	0.5379310344827587	0.25	0.29	0.13	0.2	0.30357142857142855	0.08	0.25
PHOSNACMURPENTATRANS-RXN	0.19	0.1	0.33702127659574466	0.13134020618556702	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.08	0.25
THIAZOLSYN2-RXN	0.19	0.1	0.33	0.13	0.13	0.18	0.14	0.3016	0.15	0.13	0.3016	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.0	0.1558441558441558	0.15	0.30000000000000004	0.45	0.0	0.15	0.14	0.18	0.16	0.18	0.0	0.25	0.3016	0.13	0.0	0.18	0.08	0.25
2OXOGLUTDECARB-RXN	0.19	0.1	0.45638297872340433	0.1306701030927835	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.15	0.15	0.2	0.45	0.4	0.19999999999999998	0.14	0.18	0.16	0.18	0.52	0.0	0.29	0.13	0.0	0.18	0.0	0.0
GALACTURIDYLYLTRANS-RXN	0.19	0.1	0.0	0.13	0.1368421052631579	0.0	0.14	0.0	0.15	0.1368421052631579	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.16	0.0	0.0	0.3	0.0	0.1368421052631579	0.2	0.0	0.0	0.3
RXN-15127	0.2776923076923077	0.0	0.0	0.14407216494845362	0.2394736842105263	0.0	0.14	0.0	0.15202702702702703	0.2394736842105263	0.0	0.0	0.0	0.15202702702702703	0.45000000000000007	0.0	0.0	0.0	0.0	0.0	0.0	0.22857142857142854	0.0	0.0	0.0	0.0	0.0	0.0	0.22857142857142854	0.0	0.0	0.22857142857142854	0.0	0.5	0.0	0.0	0.14021571648690295	0.0	0.22399999999999998	0.0	0.0	0.0	0.0	0.2394736842105263	0.0	0.0	0.0	0.0
GLUC1PADENYLTRANS-RXN	0.20461538461538462	0.18858267716535435	0.0	0.132680412371134	0.13228070175438597	0.0	0.14	0.0	0.16418918918918918	0.13228070175438597	0.0	0.0	0.0	0.16418918918918918	0.27	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.16	0.0	0.0	0.0	0.0	0.13228070175438597	0.30000000000000004	0.0	0.0	0.0
UDPNACETYLMURAMATEDEHYDROG-RXN	0.19	0.17296587926509188	0.33	0.1306701030927835	0.13228070175438597	0.18028571428571427	0.14	0.29	0.15	0.13228070175438597	0.29	0.0	0.0	0.15	0.27	0.15	0.17105216622458003	0.17105216622458003	0.09	0.2705882352941177	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17105216622458003	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18028571428571427	0.16	0.18028571428571427	0.5319540229885058	0.25	0.29	0.13228070175438597	0.2	0.18028571428571427	0.11555555555555555	0.25
RXN-16664	0.3653846153846154	0.0	0.0	0.1306701030927835	0.13228070175438597	0.18	0.0	0.0	0.0	0.13228070175438597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.16428571428571428	0.0	0.0	0.16428571428571428	0.0	0.0	0.0	0.0	0.14010785824345148	0.18	0.16	0.18	0.0	0.0	0.0	0.13228070175438597	0.0	0.18	0.0	0.0
PHOSMANMUT-RXN	0.19	0.1	0.33	0.18293814432989694	0.193859649122807	0.20414285714285713	0.28	0.5626	0.15608108108108107	0.193859649122807	0.5626	0.0	0.0	0.15608108108108107	0.27	0.21	0.0	0.0	0.0	0.23	0.0	0.0	0.5	0.2	0.2	0.0	0.5704	0.0	0.0	0.0	0.0	0.0	0.2	0.45	0.4	0.15	0.2727734976887519	0.20414285714285713	0.0	0.20414285714285713	0.52	0.0	0.5626	0.193859649122807	0.0	0.20414285714285713	0.08	0.0
2.7.1.148-RXN	0.19	0.1	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17045092838196288	0.17045092838196288	0.09	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.17045092838196288	0.15	0.15	0.0	0.0	0.0	0.15	0.14	0.18	0.16	0.18	0.52	0.0	0.29	0.13	0.0	0.18	0.08	0.0
RXN-12730	0.19	0.1115485564304462	0.3580851063829787	0.3752577319587629	0.15964912280701757	0.19685714285714284	0.406	0.29	0.3182432432432432	0.15964912280701757	0.29	0.0	0.0	0.3182432432432432	0.54	0.3	0.17	0.17	0.09	0.23	0.0	0.4107142857142857	0.5	0.4	0.2	0.0	0.3162	0.0	0.4107142857142857	0.17	0.1525974025974026	0.4107142857142857	0.2	0.0	0.0	0.0	0.14	0.19685714285714284	0.43733333333333335	0.19685714285714284	0.663448275862069	0.25	0.29	0.15964912280701757	0.2	0.19685714285714284	0.08	0.25
RXN-11351	0.5115384615384616	1.605249343832021	0.6319148936170214	0.5179896907216495	0.515438596491228	0.3961428571428572	0.7000000000000001	0.7946	0.6445945945945946	0.515438596491228	0.7946	0.0	0.0	0.6445945945945946	1.08	0.6	0.25778072502210436	0.25778072502210436	0.5599999999999999	1.0823529411764707	0.0	0.5964285714285714	1.0	0.4444444444444445	0.2	0.0	0.5952	0.0	0.5964285714285714	0.25778072502210436	0.2935064935064935	0.5964285714285714	0.4	0.55	0.0	0.3	0.5576271186440679	0.3961428571428572	0.512	0.3961428571428572	2.0620689655172417	0.55	0.7946	0.515438596491228	0.4	0.3961428571428572	0.7777777777777777	0.55
RXN-9227	0.20461538461538462	0.1	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	1.0	0.26666666666666666	0.2	0.0	0.5084	0.0	0.15	0.17	0.15	0.15	0.2	0.5	0.5	0.15	0.14	0.18	0.16	0.18	0.6096551724137931	0.25	0.29	0.13	0.2	0.18	0.08	0.25
PRAISOM-RXN	0.19	0.10131233595800525	0.33	0.13469072164948456	0.13228070175438597	0.18	0.14	0.3016	0.17027027027027025	0.13228070175438597	0.3016	0.0	0.0	0.17027027027027025	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.0	0.15	0.2	0.5	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.3016	0.13228070175438597	0.2	0.18	0.08	0.25
RXN0-1321	0.19	0.1	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17045092838196288	0.17045092838196288	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17045092838196288	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.0	0.25	0.29	0.13	0.2	0.18	0.08	0.25
RXN-9531	0.2923076923076923	0.0	0.33	0.2325257731958763	0.1892982456140351	0.381	0.29400000000000004	0.5683999999999999	0.1945945945945946	0.1892982456140351	0.5683999999999999	0.0	0.0	0.1945945945945946	0.27	0.24	0.0	0.0	0.0	0.23	0.0	0.26071428571428573	0.0	0.2	0.2	0.0	0.42160000000000003	0.0	0.26071428571428573	0.0	0.287012987012987	0.26071428571428573	0.2	0.0	0.0	0.3	0.14	0.381	0.23466666666666666	0.381	0.0	0.0	0.5683999999999999	0.1892982456140351	0.0	0.381	0.0	0.0
THIOREDOXIN-REDUCT-NADPH-RXN	0.5553846153846154	0.4091863517060368	0.6459574468085106	0.1306701030927835	0.13	0.27514285714285713	0.14	0.33059999999999995	0.15	0.13	0.33059999999999995	0.0	0.0	0.15	0.72	0.15	0.3859946949602122	0.3859946949602122	0.48	0.4329411764705883	0.0	0.15714285714285714	1.5	0.46666666666666673	0.2	0.0	0.31	0.0	0.15714285714285714	0.3859946949602122	0.16298701298701299	0.15714285714285714	0.2	1.95	1.2000000000000002	0.15	0.14	0.27514285714285713	0.16	0.27514285714285713	0.8487356321839081	0.75	0.33059999999999995	0.13	0.4	0.27514285714285713	0.47111111111111115	0.75
RXN-14116	0.19	0.1194225721784777	0.3440425531914894	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17270557029177722	0.17270557029177722	0.15	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.3472	0.0	0.15	0.17270557029177722	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.7172413793103449	0.0	0.29	0.13	0.0	0.18	0.08	0.0
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	0.3507692307692308	0.19973753280839895	0.33	0.26	0.26	0.36014285714285715	0.28	0.5683999999999999	0.4378378378378378	0.26	0.5683999999999999	0.0	0.0	0.4378378378378378	0.81	0.3	0.1716534040671972	0.1716534040671972	0.15	0.46	0.0	0.2928571428571428	0.5	0.37777777777777777	0.3388888888888889	0.0	0.527	0.0	0.2928571428571428	0.1716534040671972	0.0	0.2928571428571428	0.4	0.9500000000000001	0.7000000000000001	0.3	0.27967642526964565	0.36014285714285715	0.3413333333333333	0.36014285714285715	0.0	0.5	0.5683999999999999	0.26	0.4	0.36014285714285715	0.08444444444444445	0.5
RXN-10061	0.3507692307692308	0.19973753280839895	0.33	0.26	0.26	0.36014285714285715	0.28	0.5683999999999999	0.4378378378378378	0.26	0.5683999999999999	0.0	0.0	0.4378378378378378	0.81	0.3	0.1716534040671972	0.1716534040671972	0.15	0.46	0.0	0.2928571428571428	0.5	0.37777777777777777	0.3388888888888889	0.0	0.527	0.0	0.2928571428571428	0.1716534040671972	0.0	0.2928571428571428	0.4	0.9500000000000001	0.7000000000000001	0.3	0.27967642526964565	0.36014285714285715	0.3413333333333333	0.36014285714285715	0.0	0.5	0.5683999999999999	0.26	0.4	0.36014285714285715	0.08444444444444445	0.5
FARNESYLTRANSTRANSFERASE-RXN	0.19	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.2	0.45	0.0	0.0	0.0	0.18	0.0	0.18	0.0	0.25	0.0	0.0	0.0	0.18	0.0	0.25
RXN-12751	0.19	0.1031496062992126	0.5546808510638298	0.258659793814433	0.257719298245614	0.33085714285714285	0.28	0.2958	0.2959459459459459	0.257719298245614	0.2958	0.0	0.0	0.2959459459459459	0.27	0.3	0.17	0.17	0.1	0.23	0.0	0.28928571428571426	0.5	0.2	0.3277777777777778	0.0	0.3286	0.0	0.28928571428571426	0.17	0.15	0.28928571428571426	0.4	0.45	0.4	0.15	0.2776271186440678	0.33085714285714285	0.23466666666666666	0.33085714285714285	0.8786206896551725	0.0	0.2958	0.257719298245614	0.0	0.33085714285714285	0.08	0.0
GUANYL-KIN-RXN	0.19	0.1031496062992126	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.1701503094606543	0.1701503094606543	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.1701503094606543	0.18766233766233764	0.15	0.2	0.45	0.4	0.19999999999999998	0.14	0.18	0.16	0.18	0.52	0.45	0.29	0.13	0.2	0.18	0.08	0.45
